Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Bourke,Far West,Regional,11150
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Brewarrina,Far West,Regional,11200
2017,1,Transport,Aviation (domestic),Aviation (domestic),"4,486.20",Broken Hill,Far West,Regional,11250
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Burwood,Eastern Harbour City,Six Cities,11300
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Byron,North Coast,Regional,11350
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Cabonne,Central West and Orana,Regional,11400
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Camden,Western Parkland City,Six Cities,11450
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Campbelltown,Western Parkland City,Six Cities,11500
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Canada Bay,Eastern Harbour City,Six Cities,11520
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Canterbury-Bankstown,Central River City,Six Cities,11570
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Carrathool,Riverina Murray,Regional,11600
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Central Coast,Central Coast City,Six Cities,11650
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Central Darling,Far West,Regional,11700
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Cessnock,Lower Hunter and Greater Newcastle City,Six Cities,11720
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Clarence Valley,North Coast,Regional,11730
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Cobar,Far West,Regional,11750
2017,1,Transport,Aviation (domestic),Aviation (domestic),"31,866.70",Coffs Harbour,North Coast,Regional,11800
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Coolamon,Riverina Murray,Regional,12000
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Coonamble,Central West and Orana,Regional,12150
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Cowra,Central West and Orana,Regional,12350
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Cumberland,Central River City,Six Cities,12380
2017,1,Transport,Aviation (domestic),Aviation (domestic),"16,809.30",Dubbo Regional,Central West and Orana,Regional,12390
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Dungog,Upper Hunter,Regional,12700
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Edward River,Riverina Murray,Regional,12730
2017,1,Transport,Aviation (domestic),Aviation (domestic),"1,438.30",Eurobodalla,South East and Tablelands,Regional,12750
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Fairfield,Western Parkland City,Six Cities,12850
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Federation,Riverina Murray,Regional,12870
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Forbes,Central West and Orana,Regional,12900
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Georges River,Central River City,Six Cities,12930
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Gilgandra,Central West and Orana,Regional,12950
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Glen Innes Severn,New England North West,Regional,13010
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Greater Hume Shire,Riverina Murray,Regional,13340
2017,1,Transport,Aviation (domestic),Aviation (domestic),"5,260.50",Griffith,Riverina Murray,Regional,13450
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Gunnedah,New England North West,Regional,13550
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Gwydir,New England North West,Regional,13660
